url_name,mean,median
volnus_prime_set,29.56,15
gara_prime_set,60.36842105263158,40.0
gara_prime_neuroptics,7.041666666666667,5.0
gara_prime_systems,10.115384615384615,5.0
astilla_prime_blueprint,6.75,5.0
axi_n7_relic,50,50
astilla_prime_receiver,10.333333333333334,7.0
astilla_prime_barrel,26.142857142857142,15.0
astilla_prime_set,39.708333333333336,27.5
lith_a4_relic,20,20
axi_i1_relic,30,30
astilla_prime_stock,7.416666666666667,4.0
volnus_prime_blueprint,6.888888888888889,3.5
neo_a5_relic,err,err
gara_prime_chassis,20.90909090909091,19
lith_g4_relic,1,1
repair_dispensary,24,22.0
primed_tactical_pump,193.2962962962963,199
airburst_rounds,36.666666666666664,30.0
neo_d3_relic,err,err
fused_reservoir,21.944444444444443,15.0
hearty_nourishment,24.11111111111111,15
axi_t7_relic,50,50
prisma_machete,121.75,100.0
opticor_vandal,153.625,107.5
galvanized_hell,79.9322033898305,70
malicious_code,9.571428571428571,10
cela_bracket_blueprint,26,15
evasive_denial,70,70
galvanized_diffusion,86.3076923076923,95.0
swift_mercy,23.428571428571427,10
wanz_stabilizer_blueprint,24.8,15
galvanized_aptitude,84.02325581395348,90
zubb_bracket_blueprint,24.25,12.5
hec_hound_blueprint,29.4,20
galvanized_scope,88.82222222222222,95
galvanized_acceleration,80.05,65.0
power_drain,30.5,22.5
counterbalance,28.6,24
hinta_stabilizer,25,12.5
repo_audit,40,40.0
galvanized_crosshairs,81.41025641025641,70
garmr_core_blueprint,18.333333333333332,10.0
focused_prospectus,40,40.0
dorma_hound_blueprint,28,18.5
hard_reset,28.333333333333332,20.0
bhaira_hound_blueprint,31.333333333333332,19
galvanized_shot,79.93023255813954,60
reflex_denial,31.75,22.5
adlet_core_blueprint,21,15
aerial_prospectus,21.5,14.5
synergized_prospectus,37.5,37.5
frak_stabilizer_blueprint,22.8,15
raiju_core_blueprint,23,15
firewall,21,9.5
galvanized_savvy,88.04255319148936,90
urga_bracket_blueprint,27.25,15.0
null_audit,35,25
oull,33.388888888888886,25.0
diversified_denial,55.666666666666664,69.5
equilibrium_audit,40,40.0
galvanized_chamber,75.55932203389831,60
new_loka_combat_emote,70,70
cephalon_suda_piloting_emote,115,115
red_veil_chest_piece,err,err
perrin_piloting_emote,70,70
suda_chest_piece,125,125
arbiters_piloting_emote,115,115
red_veil_knee_guards,err,err
secondary_merciless,22.96923076923077,10
primary_merciless,32.68181818181818,20.0
meridian_chest_plate,50,50
meridian_armor_set,107,75
meridian_arm_spurs,50,50
cephalon_suda_gunnery_emote,115,115
solaris_leg_spurs,75,75
lokan_knee_spurs,err,err
arbiters_combat_emote,115,115
steel_meridian_combat_emote,100,100
steel_meridian_piloting_emote,100,100
secondary_dexterity,18.21212121212121,10.0
lokan_arm_plates,err,err
suda_leg_spurs,125,125
steel_meridian_endurance_emote,100,100
perrin_armor_set,96.66666666666667,100
ostron_chest_guard,err,err
cephalon_suda_endurance_emote,115,115
perrin_leg_guards,err,err
hexis_chest_plate,125,125
suda_arm_spurs,125,125
suda_armor_set,89.33333333333333,74
perrin_chest_piece,err,err
perrin_endurance_emote,70,70
hexis_arm_plates,125,125
solaris_chest_marker,75,75
solaris_armor_set,94,110
red_veil_engineering_emote,70,70
new_loka_engineering_emote,70,70
red_veil_arm_insignia,err,err
lokan_armor_set,75,75.0
new_loka_piloting_emote,70,70
solaris_arm_guards,75,75
arbiters_engineering_emote,115,115
ostron_armor_set,err,err
perrin_arm_guards,err,err
lokan_chest_piece,err,err
hexis_spurs,125,125
cephalon_suda_engineering_emote,115,115
hexis_armor_set,79.8,75
arbiters_gunnery_emote,115,115
new_loka_endurance_emote,70,70
arbiters_endurance_emote,115,115
secondary_deadhead,19.050847457627118,10
steel_meridian_gunnery_emote,82.5,82.5
ostron_leg_guards,err,err
meridian_leg_spurs,50,50
ostron_arm_guards,err,err
cephalon_suda_combat_emote,115,115
red_veil_piloting_emote,70,70
primary_deadhead,27.81132075471698,16
red_veil_armor_set,110,110.0
primary_dexterity,18.666666666666668,10
ambassador_barrel,7.8,4.5
ambassador_set,57.53333333333333,50
ambassador_receiver,7.166666666666667,4.5
ambassador_stock,7.5,5.0
ambassador_blueprint,51,45
nidus_prime_blueprint,7.75,5.0
meso_b5_relic,err,err
neo_n17_relic,12,12.0
strun_prime_set,36.035714285714285,23.5
meso_s10_relic,err,err
lith_k7_relic,err,err
lith_n8_relic,err,err
neo_p3_relic,15,15
magnus_prime_set,39,25.0
primed_magazine_warp,142.5744680851064,130
axi_m2_relic,50,50
nidus_prime_set,83.63636363636364,60.0
strun_prime_blueprint,14.777777777777779,10.0
axi_i2_relic,20,20.0
butchers_revelry,52.125,50.0
magnus_prime_blueprint,10.75,6.0
lith_n7_relic,err,err
strun_prime_receiver,5.909090909090909,5
meso_b6_relic,err,err
neo_t5_relic,6,6
strun_prime_barrel,7.181818181818182,5
nidus_prime_systems,7.375,5.0
strun_prime_stock,6.333333333333333,3.0
lith_t7_relic,10,10
axi_a14_relic,err,err
nidus_prime_neuroptics,46.06666666666667,40
nidus_prime_chassis,21.61904761904762,15
magnus_prime_receiver,5.894736842105263,5
magnus_prime_barrel,25.3,16.0
neo_n16_relic,4.75,4.5
ghoulsaw_blade,30,30
ghoulsaw_grip,20,20.0
ghoulsaw_engine,30,30
ghoulsaw_set,96.33333333333333,99
ghoulsaw_chassis,20,20.0
ghoulsaw_blueprint,30,30
primed_ammo_stock,207.05128205128204,180
vastilok,157.3409090909091,120.0
vampiric_grasp,25.75,17.5
champions_blessing,32.875,20.0
lith_l3_relic,err,err
swift_bite,40,35.0
meso_b7_relic,err,err
meso_p6_relic,err,err
neo_a6_relic,err,err
neo_h3_relic,30,30
lith_r1_relic,25,25
the_relentless_lost,21.333333333333332,15
lith_k8_relic,err,err
neo_d4_relic,err,err
axi_d3_relic,err,err
axi_m3_relic,err,err
lith_n9_relic,err,err
axi_p4_relic,50,50
knell_prime_set,39.60606060606061,26
boreals_contempt,28.8,25
niras_anguish,23.714285714285715,12.5
meso_a3_relic,2,2
axi_s9_relic,50,50
amars_contempt,22.952380952380953,15
scourge_prime_blade,6.466666666666667,5
lith_t8_relic,10,10
harrow_prime_blueprint,8.96774193548387,5
harrow_prime_set,59.47826086956522,45
meso_g3_relic,err,err
meso_i2_relic,8.5,7.0
amars_anguish,14.8,10
niras_hatred,28.529411764705884,20
knell_prime_barrel,23.2,15.0
axi_t8_relic,14.166666666666666,7.5
lith_h3_relic,err,err
axi_c7_relic,50,50
harrow_prime_neuroptics,11.692307692307692,9.5
scourge_prime_barrel,30.285714285714285,20
knell_prime_blueprint,6.0588235294117645,4
boreals_hatred,15.75,10.0
lith_s11_relic,err,err
neo_k4_relic,15,15
neo_n18_relic,11.666666666666666,10
amars_hatred,17.1,10.0
lith_t9_relic,4,4.0
boreals_anguish,20.4,10
harrow_prime_chassis,10.444444444444445,5.5
scourge_prime_set,58.458333333333336,40.0
niras_contempt,22.41176470588235,10
axi_k6_relic,35,35.0
harrow_prime_systems,24.043478260869566,19
lith_c9_relic,err,err
scourge_prime_handle,9,5
knell_prime_receiver,6.117647058823529,5
scourge_prime_blueprint,16.38888888888889,9.5
meso_s11_relic,err,err
thermal_transfer,25.833333333333332,20.0
neo_p4_relic,15,15
gourmand,22.75,15.0
praghasa_throne_room_scene,err,err
surging_blades,20.1,17.5
biting_frost,18.857142857142858,15
lith_n10_relic,10,10
primed_sniper_ammo_mutation,173.55263157894737,150.0
garuda_prime_chassis,9.692307692307692,5.0
corvas_prime_set,64.03703703703704,35
lith_n11_relic,3.6666666666666665,3
nagantaka_prime_set,44.975,30.0
axi_k7_relic,22.666666666666668,10
lith_s12_relic,4.333333333333333,3.0
corvas_prime_barrel,26.25,20.0
corvas_prime_blueprint,10.266666666666667,10
nagantaka_prime_receiver,6.894736842105263,5
nagantaka_prime_blueprint,24.076923076923077,15
lith_h4_relic,15,15
corvas_prime_stock,9.866666666666667,5
nagantaka_prime_stock,9.785714285714286,6.0
garuda_prime_systems,74.07692307692308,44
meso_g4_relic,9,9
axi_s11_relic,50,50
lith_z3_relic,4,4.0
corvas_prime_receiver,10.444444444444445,8
axi_s10_relic,err,err
lith_g5_relic,5,4.0
meso_p7_relic,err,err
lith_n12_relic,4.5,4.5
nagantaka_prime_barrel,17.4,10.0
garuda_prime_set,93.21621621621621,70
neo_n20_relic,11.666666666666666,10
garuda_prime_neuroptics,18.545454545454547,12.0
meso_n12_relic,err,err
axi_g7_relic,36.666666666666664,20
neo_c2_relic,2.8333333333333335,2.0
neo_m4_relic,2.5,2.0
garuda_prime_blueprint,17.142857142857142,10
zariman_chrysalith_scene,err,err
zariman_reliquary_drive_scene,err,err
zariman_lunaro_court_scene,err,err
emergence_dissipate,90.54545454545455,87.5
molt_vigor,100.02173913043478,95.0
galeforce_dawn,16.2,10.0
zariman_cargo_bay_scene,err,err
zariman_classroom_scene,err,err
zariman_angel_roost_scene,err,err
zariman_serenity_levels_scene,err,err
emergence_renewed,46.77272727272727,32.5
zariman_dormizone_scene,err,err
eternal_eradicate,81.90322580645162,90
zariman_hall_of_legems_scene,err,err
zariman_brig_scene,err,err
zariman_albrecht_park_scene,err,err
molt_efficiency,121.47368421052632,19.0
emergence_savior,56.3,30.0
zariman_agri_zone_scene,err,err
zariman_docking_bay_scene,err,err
cascadia_overcharge,111.28571428571429,100
range_advantage,239.5,239.5
combat_reload,199,199
zariman_habitation_zone_scene,err,err
zariman_amphitheatre_scene,err,err
laetum_blueprint,43.9,11.0
aeolak_receiver,79.8,69
hespar_handle,39.166666666666664,30.0
praedos_blueprint,49.4,17.5
aeolak_barrel,35.57142857142857,25
aeolak_set,253.33333333333334,225.0
hespar_set,273.6,248
hespar_blade,190.4,170.0
aeolak_stock,88.54545454545455,70
phenmor_blueprint,59.5,19.5
eternal_onslaught,95.05714285714286,100
dog_days_night_scene,200,200
innodem_blueprint,67.8,14
felarx_blueprint,45,18.5
molt_reconstruct,142.58333333333334,20.5
molt_augmented,135.632183908046,160
parallax_set,28.176470588235293,20
eternal_logistics,72.125,37.5
parallax_blueprint,err,err
parallax_avionics,9.25,7.0
parallax_engines,9.944444444444445,8.5
parallax_fuselage,10.411764705882353,9
cascadia_empowered,103.55,100.0
prisma_shade_set,205,245
fractalized_reset,85.11111111111111,80.0
xiphos_blueprint,30,30.0
cascadia_flare,95.51851851851852,20
mantis_blueprint,50,50
scimitar_blueprint,50,50
prisma_burst_laser,94.66666666666667,99
cascadia_accuracy,75.78947368421052,35
crescent_vulpaphyla_imprint,200,200
sly_vulpaphyla_imprint,118.33333333333333,40
medjay_predasite_imprint,200,200
vizier_predasite_imprint,112.5,112.5
panzer_vulpaphyla_imprint,116.875,80.0
pharaoh_predasite_imprint,112.5,112.5
hystrix_prime_blueprint,12.058823529411764,10
axi_k10_relic,5.5,5.5
axi_n8_relic,6,6
meso_o5_relic,err,err
meso_p8_relic,5,5.0
neo_n21_relic,4,2
khora_prime_chassis_blueprint,14.1,10.0
dual_keres_prime_set,89.76744186046511,70
axi_k9_relic,6.75,6.0
hystrix_prime_set,56,40
axi_g8_relic,5.8,5
meso_h3_relic,15,15
dual_keres_prime_handle,15,10.0
khora_prime_set,107.6,82.0
khora_prime_blueprint,33.2,23
neo_g4_relic,2.5,2.0
hystrix_prime_receiver,20.933333333333334,14
neo_d5_relic,2.3333333333333335,2.0
lith_k9_relic,9.5,9.5
axi_k8_relic,10.11111111111111,7
vile_discharge,63.8,69
meso_h2_relic,err,err
hystrix_prime_barrel,13.833333333333334,10.0
meso_v7_relic,2.5,2.5
khora_prime_neuroptics_blueprint,45.93333333333333,40
dual_keres_prime_blueprint,23.22222222222222,15.0
neo_s15_relic,2.5,2.0
axi_s12_relic,err,err
critical_precision,69.625,41.0
khora_prime_systems_blueprint,19,10.0
dual_keres_prime_blade,20.428571428571427,15.0
peculiar_audience,93.42857142857143,75
archon_intensify,133.95833333333334,155.0
lith_n13_relic,10,10
neo_z9_relic,err,err
archon_continuity,132.46875,154.5
meso_w2_relic,7,7
neo_e3_relic,8,8
archon_flow,170.05555555555554,171.0
archon_vitality,149.33333333333334,165
axi_t9_relic,7,7
archon_stretch,133.96428571428572,134.0
lith_s13_relic,9,9
lith_h6_relic,10.8,10
tatsu_prime_blade,27.25,20.0
neo_t6_relic,4.5,3.5
meso_p10_relic,5.5,5.0
revenant_prime_chassis_blueprint,17.52173913043478,15
revenant_prime_systems_blueprint,19.318181818181817,15.0
tatsu_prime_set,85.55,70.0
tatsu_prime_blueprint,11.2,10
meso_n13_relic,6.333333333333333,5
revenant_prime_set,86,70.5
phantasma_prime_barrel,34.94444444444444,29.5
lith_p6_relic,9.333333333333334,5.0
revenant_prime_neuroptics_blueprint,11.325581395348838,10
tatsu_prime_handle,52.42857142857143,40.0
meso_k4_relic,8,8
phantasma_prime_blueprint,22.285714285714285,18
phantasma_prime_set,112.7,90.0
lith_h5_relic,7.375,10.0
axi_t10_relic,12.285714285714286,9
phantasma_prime_receiver,11.833333333333334,9.5
axi_n9_relic,9.4,10
lith_r2_relic,9.666666666666666,10
revenant_prime_blueprint,28.227272727272727,22.0
meso_p9_relic,6.2,4
lith_s14_relic,7.166666666666667,8.5
phantasma_prime_stock,24.22222222222222,20
lith_b9_relic,err,err
axi_a15_relic,err,err
axi_s13_relic,err,err
neo_s16_relic,err,err
neo_i3_relic,err,err
meso_o6_relic,err,err
vericres,312.6666666666667,300
